ID,Day,Hour,Day_of_the_Week,Channel,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Conversions,,Channel,,,Hour,Facebook,Impr. Facebook,Google Search,Impr. Google Search,Youtube,Impr. Youtube,Snapchat,Impr. Snapchat,TikTok,Impr. Snapchat
BXJDHA00003514,06/09/2018,14,quinta-feira,Snapchat,46302,23278,5180,343,"$47,31",7,,,,,,,,,,,,,,,
BXJDHA00015519,11/09/2018,09,terça-feira,Snapchat,45277,25048,11448,1001,"$138,03",34,,,,,,,,,,,,,,,
BXJDHA00004827,12/09/2018,21,quarta-feira,Snapchat,159367,49188,16466,1124,"$154,93",38,,,,,,,,,,,,,,,
BXJDHA00011605,08/11/2018,01,quinta-feira,Snapchat,430625,363517,301488,39880,"$5.496,28",598,,,,,,,,,,,,,,,
BXJDHA00018332,10/10/2018,13,quarta-feira,Snapchat,16604,7841,4107,446,"$61,46",12,,,,,,,,,,,,,,,
BXJDHA00026130,11/10/2018,09,quinta-feira,Facebook,60,39,33,4,"$0,55",0,,,,,,,,,,,,,,,
BXJDHA00023837,21/10/2018,01,domingo,Snapchat,376824,293201,245603,31343,"$4.318,11",376,,,,,,,,,,,,,,,
BXJDHA00023323,19/11/2018,01,segunda-feira,Snapchat,375058,289745,244450,33105,"$4.560,80",497,,,,,,,,,,,,,,,
BXJDHA00017536,22/09/2018,04,sábado,Snapchat,1584,1096,538,78,"$10,74",1,,,,,,,,,,,,,,,
BXJDHA00015107,24/11/2018,13,sábado,Snapchat,9609,5001,1743,218,"$30,02",3,,,,,,,,,,,,,,,
BXJDHA00014556,20/11/2018,01,terça-feira,Snapchat,5,5,5,1,"$0,14",0,,,,,,,,,,,,,,,
BXJDHA00024781,10/11/2018,00,sábado,Snapchat,15297,8727,4913,383,"$52,72",6,,,,,,,,,,,,,,,
BXJDHA00025350,15/10/2018,09,segunda-feira,Snapchat,373514,261897,219858,32624,"$4.489,62",1011,,,,,,,,,,,,,,,
BXJDHA00016337,24/09/2018,09,segunda-feira,Snapchat,555870,418359,353367,46085,"$6.340,93",553,,,,,,,,,,,,,,,
BXJDHA00006655,21/09/2018,04,sexta-feira,Snapchat,99516,81493,68610,9674,"$1.331,02",145,,,,,,,,,,,,,,,
BXJDHA00004328,07/09/2018,20,sexta-feira,Snapchat,74716,23021,5920,357,"$49,12",10,,,,,,,,,,,,,,,
BXJDHA00009310,09/10/2018,01,terça-feira,Snapchat,413338,309921,260443,32677,"$4.494,86",621,,,,,,,,,,,,,,,
BXJDHA00002410,02/09/2018,17,domingo,Snapchat,51044,22228,6253,392,"$53,92",7,,,,,,,,,,,,,,,
BXJDHA00006989,28/09/2018,07,sexta-feira,Snapchat,214015,169830,144194,19796,"$2.720,61",238,,,,,,,,,,,,,,,
BXJDHA00021656,02/11/2018,07,sexta-feira,Snapchat,236252,159587,132984,16300,"$2.240,01",440,,,,,,,,,,,,,,,
BXJDHA00013439,11/11/2018,12,domingo,Snapchat,15669,10990,3531,443,"$60,88",5,,,,,,,,,,,,,,,
BXJDHA00003059,04/09/2018,16,terça-feira,Snapchat,31975,14095,4691,388,"$53,32",5,,,,,,,,,,,,,,,
BXJDHA00003558,06/09/2018,10,quinta-feira,Snapchat,33628,19774,6593,642,"$88,19",20,,,,,,,,,,,,,,,
BXJDHA00016314,24/09/2018,08,segunda-feira,Snapchat,385551,297599,249500,31962,"$4.390,29",991,,,,,,,,,,,,,,,
BXJDHA00005954,16/09/2018,13,domingo,Snapchat,31412,14639,3425,349,"$47,93",9,,,,,,,,,,,,,,,
BXJDHA00008102,30/09/2018,10,domingo,Snapchat,35983,19020,8196,807,"$110,83",22,,,,,,,,,,,,,,,
BXJDHA00016890,20/09/2018,03,quinta-feira,Snapchat,130421,106038,90127,13062,"$1.793,83",405,,,,,,,,,,,,,,,
BXJDHA00006139,17/09/2018,03,segunda-feira,Snapchat,103544,86569,73419,10661,"$1.463,97",160,,,,,,,,,,,,,,,
BXJDHA00004596,09/09/2018,00,domingo,Snapchat,7751,5695,1790,146,"$20,05",5,,,,,,,,,,,,,,,
BXJDHA00015046,24/11/2018,12,sábado,Facebook,172848,136332,114896,18258,"$2.506,96",347,,,,,,,,,,,,,,,
BXJDHA00003818,07/09/2018,12,sexta-feira,Snapchat,31570,16469,4984,485,"$66,59",13,,,,,,,,,,,,,,,
BXJDHA00013486,17/11/2018,10,sábado,Snapchat,507572,388797,329666,51971,"$7.135,15",987,,,,,,,,,,,,,,,
BXJDHA00010592,14/10/2018,06,domingo,Snapchat,116393,83269,69096,9909,"$1.360,38",268,,,,,,,,,,,,,,,
BXJDHA00003950,10/09/2018,08,segunda-feira,Snapchat,242748,200224,167377,26459,"$3.631,89",714,,,,,,,,,,,,,,,
BXJDHA00020432,20/10/2018,10,sábado,Snapchat,577575,431241,365805,50971,"$6.993,95",1376,,,,,,,,,,,,,,,
BXJDHA00003238,05/09/2018,09,quarta-feira,Snapchat,410895,359602,303525,51240,"$7.030,70",974,,,,,,,,,,,,,,,
BXJDHA00015917,19/09/2018,09,quarta-feira,Snapchat,25847,13680,6068,623,"$85,46",7,,,,,,,,,,,,,,,
BXJDHA00013266,11/11/2018,12,domingo,Snapchat,481072,409211,335036,49132,"$6.738,71",1523,,,,,,,,,,,,,,,
BXJDHA00010781,28/10/2018,01,domingo,Snapchat,357310,294263,246661,31915,"$4.376,36",383,,,,,,,,,,,,,,,
BXJDHA00017775,04/10/2018,07,quinta-feira,Snapchat,19259,11254,5110,549,"$75,27",19,,,,,,,,,,,,,,,
BXJDHA00025265,15/10/2018,16,segunda-feira,Snapchat,928683,706182,603211,77182,"$10.581,45",926,,,,,,,,,,,,,,,
BXJDHA00015946,19/09/2018,09,quarta-feira,Snapchat,28993,13714,4576,472,"$64,70",9,,,,,,,,,,,,,,,
BXJDHA00022838,14/11/2018,16,quarta-feira,Snapchat,841704,670097,551446,67815,"$9.295,77",1831,,,,,,,,,,,,,,,
BXJDHA00008944,08/10/2018,01,segunda-feira,Snapchat,18002,12288,4370,308,"$42,21",6,,,,,,,,,,,,,,,
BXJDHA00015036,24/11/2018,10,sábado,Snapchat,403528,334433,278371,45119,"$6.182,98",1399,,,,,,,,,,,,,,,
BXJDHA00004755,13/09/2018,03,quinta-feira,Snapchat,128691,106461,90053,12951,"$1.774,74",440,,,,,,,,,,,,,,,
BXJDHA00017630,04/10/2018,00,quinta-feira,Snapchat,503719,407638,342106,44422,"$6.086,51",1199,,,,,,,,,,,,,,,
BXJDHA00013242,11/11/2018,11,domingo,Snapchat,410989,354556,291369,46753,"$6.404,29",1449,,,,,,,,,,,,,,,
BXJDHA00010976,27/10/2018,08,sábado,Snapchat,269677,215979,179689,23049,"$3.156,86",622,,,,,,,,,,,,,,,
BXJDHA00023196,13/11/2018,09,terça-feira,Snapchat,12332,7990,2658,347,"$47,51",11,,,,,,,,,,,,,,,
BXJDHA00022573,12/11/2018,01,segunda-feira,Snapchat,328280,274368,227914,32058,"$4.388,35",481,,,,,,,,,,,,,,,
BXJDHA00004604,09/09/2018,13,domingo,Snapchat,15412,8829,2252,295,"$40,38",8,,,,,,,,,,,,,,,
BXJDHA00006747,21/09/2018,07,sexta-feira,Snapchat,28356,13376,5824,680,"$93,05",23,,,,,,,,,,,,,,,
BXJDHA00010660,16/10/2018,04,terça-feira,Snapchat,166,67,64,19,"$2,60",0,,,,,,,,,,,,,,,
BXJDHA00006483,18/09/2018,03,terça-feira,Snapchat,97584,79671,67541,10332,"$1.413,33",351,,,,,,,,,,,,,,,
BXJDHA00009789,23/09/2018,14,domingo,Snapchat,35876,17519,7678,698,"$95,48",24,,,,,,,,,,,,,,,
BXJDHA00014404,18/11/2018,02,domingo,Snapchat,226073,179345,150766,20721,"$2.834,10",394,,,,,,,,,,,,,,,
BXJDHA00004796,13/09/2018,02,quinta-feira,Snapchat,209165,175258,148888,20077,"$2.745,24",542,,,,,,,,,,,,,,,
BXJDHA00013981,19/11/2018,19,segunda-feira,Snapchat,22312,11820,7005,596,"$81,48",9,,,,,,,,,,,,,,,
BXJDHA00011762,08/11/2018,03,quinta-feira,Snapchat,4449,2441,1346,126,"$17,23",3,,,,,,,,,,,,,,,
BXJDHA00016426,24/09/2018,07,segunda-feira,Snapchat,235413,184888,155127,20420,"$2.789,87",388,,,,,,,,,,,,,,,
BXJDHA00014236,21/11/2018,09,quarta-feira,Snapchat,9860,6510,3921,424,"$57,92",8,,,,,,,,,,,,,,,
BXJDHA00021795,30/10/2018,03,terça-feira,Snapchat,2563,1657,907,130,"$17,75",4,,,,,,,,,,,,,,,
BXJDHA00023201,13/11/2018,14,terça-feira,Snapchat,9787,5272,2863,302,"$41,23",4,,,,,,,,,,,,,,,
BXJDHA00022785,14/11/2018,17,quarta-feira,Snapchat,907083,694359,577834,66922,"$9.136,31",2275,,,,,,,,,,,,,,,
BXJDHA00003109,05/09/2018,00,quarta-feira,Facebook,116239,88180,78354,8928,"$1.218,80",134,,,,,,,,,,,,,,,
BXJDHA00010456,14/10/2018,01,domingo,Snapchat,357142,282609,233524,31416,"$4.287,06",597,,,,,,,,,,,,,,,
BXJDHA00011889,05/11/2018,01,segunda-feira,Snapchat,338798,265879,221080,30973,"$4.226,52",1053,,,,,,,,,,,,,,,
BXJDHA00014955,24/11/2018,12,sábado,Snapchat,528112,431171,357053,57942,"$7.906,32",1970,,,,,,,,,,,,,,,
BXJDHA00003239,05/09/2018,08,quarta-feira,Snapchat,258334,219713,185520,30007,"$4.093,72",360,,,,,,,,,,,,,,,
BXJDHA00002778,02/09/2018,02,domingo,Snapchat,6073,3580,1132,82,"$11,18",3,,,,,,,,,,,,,,,
BXJDHA00015264,22/11/2018,08,quinta-feira,Snapchat,16136,8928,5483,725,"$98,86",22,,,,,,,,,,,,,,,
BXJDHA00016408,24/09/2018,06,segunda-feira,Snapchat,124757,98204,82726,11373,"$1.550,50",216,,,,,,,,,,,,,,,
BXJDHA00010421,14/10/2018,09,domingo,Snapchat,397266,280209,236675,35884,"$4.891,98",431,,,,,,,,,,,,,,,
BXJDHA00012173,09/11/2018,01,sexta-feira,Snapchat,464115,388207,321935,39043,"$5.322,11",469,,,,,,,,,,,,,,,
BXJDHA00014263,21/11/2018,03,quarta-feira,Snapchat,3068,1889,1141,143,"$19,49",2,,,,,,,,,,,,,,,
BXJDHA00013256,11/11/2018,13,domingo,Snapchat,590595,494403,409736,58616,"$7.988,05",1583,,,,,,,,,,,,,,,
BXJDHA00011897,05/11/2018,14,segunda-feira,Snapchat,683803,537918,449373,71966,"$9.805,80",864,,,,,,,,,,,,,,,
BXJDHA00014319,18/11/2018,01,domingo,Snapchat,358893,287956,243878,33851,"$4.611,80",1151,,,,,,,,,,,,,,,
BXJDHA00025074,29/09/2018,00,sábado,Snapchat,570680,467674,396752,49366,"$6.724,14",1530,,,,,,,,,,,,,,,
BXJDHA00009403,09/10/2018,02,terça-feira,Snapchat,268829,200815,167627,21500,"$2.927,27",323,,,,,,,,,,,,,,,
BXJDHA00015091,24/11/2018,05,sábado,Snapchat,2223,1461,558,70,"$9,53",1,,,,,,,,,,,,,,,
BXJDHA00015524,11/09/2018,07,terça-feira,Snapchat,186939,154396,126842,18268,"$2.487,07",493,,,,,,,,,,,,,,,
BXJDHA00023910,21/10/2018,09,domingo,Snapchat,10971,6732,3337,417,"$56,76",13,,,,,,,,,,,,,,,
BXJDHA00015666,11/09/2018,10,terça-feira,Snapchat,44994,24323,10426,1004,"$136,66",31,,,,,,,,,,,,,,,
BXJDHA00019590,26/10/2018,07,sexta-feira,Snapchat,228800,181922,150106,18007,"$2.450,96",558,,,,,,,,,,,,,,,
BXJDHA00010281,18/10/2018,04,quinta-feira,Facebook,28044,20751,17728,2084,"$283,66",71,,,,,,,,,,,,,,,
BXJDHA00007042,28/09/2018,02,sexta-feira,Snapchat,6289,3998,1143,132,"$17,96",3,,,,,,,,,,,,,,,
BXJDHA00015894,19/09/2018,10,quarta-feira,Snapchat,25011,12690,5219,592,"$80,57",18,,,,,,,,,,,,,,,
BXJDHA00022546,12/11/2018,00,segunda-feira,Facebook,332950,245659,207924,19506,"$2.653,74",371,,,,,,,,,,,,,,,
BXJDHA00015072,24/11/2018,15,sábado,Snapchat,11814,5288,2130,296,"$40,26",9,,,,,,,,,,,,,,,
BXJDHA00009781,22/09/2018,18,sábado,Snapchat,57006,22957,9644,878,"$119,43",13,,,,,,,,,,,,,,,
BXJDHA00024709,10/11/2018,10,sábado,Snapchat,473197,372482,311464,45009,"$6.122,29",675,,,,,,,,,,,,,,,
BXJDHA00009513,07/10/2018,02,domingo,Snapchat,5417,3812,1831,187,"$25,44",6,,,,,,,,,,,,,,,
BXJDHA00021736,02/11/2018,06,sexta-feira,Snapchat,140021,86963,71814,9498,"$1.291,63",180,,,,,,,,,,,,,,,
BXJDHA00024612,10/11/2018,11,sábado,Snapchat,511518,418137,347584,54591,"$7.422,82",1692,,,,,,,,,,,,,,,
BXJDHA00019616,26/10/2018,10,sexta-feira,Snapchat,744427,602425,496299,55633,"$7.564,43",1502,,,,,,,,,,,,,,,
BXJDHA00008116,30/09/2018,05,domingo,Snapchat,91957,74041,58823,8621,"$1.171,94",164,,,,,,,,,,,,,,,
BXJDHA00006197,17/09/2018,06,segunda-feira,Snapchat,127736,105632,89208,11796,"$1.603,02",142,,,,,,,,,,,,,,,
BXJDHA00002769,02/09/2018,11,domingo,Snapchat,21561,12007,3494,377,"$51,23",13,,,,,,,,,,,,,,,
BXJDHA00012002,05/11/2018,07,segunda-feira,Snapchat,14863,7597,4001,417,"$56,66",11,,,,,,,,,,,,,,,
BXJDHA00014502,18/11/2018,11,domingo,Snapchat,6413,3409,2028,296,"$40,21",9,,,,,,,,,,,,,,,
BXJDHA00002718,02/09/2018,14,domingo,Snapchat,24909,12634,3210,259,"$35,17",8,,,,,,,,,,,,,,,
BXJDHA00018868,12/10/2018,01,sexta-feira,Snapchat,13995,7727,3889,367,"$49,84",7,,,,,,,,,,,,,,,
BXJDHA00004361,08/09/2018,07,sábado,Snapchat,13539,8707,3497,323,"$43,86",4,,,,,,,,,,,,,,,
BXJDHA00022041,29/10/2018,03,segunda-feira,Snapchat,151231,123219,97959,13018,"$1.767,66",443,,,,,,,,,,,,,,,
BXJDHA00025139,29/09/2018,06,sábado,Snapchat,8494,4902,1941,252,"$34,22",3,,,,,,,,,,,,,,,
BXJDHA00004105,10/09/2018,03,segunda-feira,Snapchat,84810,69842,59068,9591,"$1.302,21",144,,,,,,,,,,,,,,,
BXJDHA00013659,17/11/2018,10,sábado,Snapchat,7695,5105,2911,362,"$49,15",12,,,,,,,,,,,,,,,
BXJDHA00003972,10/09/2018,07,segunda-feira,Snapchat,182323,149973,124835,18019,"$2.446,10",559,,,,,,,,,,,,,,,
BXJDHA00007337,03/10/2018,08,quarta-feira,Snapchat,30831,15469,5894,476,"$64,60",6,,,,,,,,,,,,,,,
BXJDHA00013999,20/11/2018,00,terça-feira,Snapchat,7991,4435,2529,276,"$37,45",4,,,,,,,,,,,,,,,
BXJDHA00007888,01/10/2018,04,segunda-feira,Snapchat,1597,1174,566,41,"$5,56",1,,,,,,,,,,,,,,,
BXJDHA00002727,02/09/2018,06,domingo,Snapchat,107219,89331,75122,9915,"$1.344,65",337,,,,,,,,,,,,,,,
BXJDHA00010946,16/10/2018,00,terça-feira,Snapchat,870,478,444,92,"$12,48",2,,,,,,,,,,,,,,,
BXJDHA00024005,17/10/2018,11,quarta-feira,Snapchat,494617,410776,347874,54129,"$7.340,58",650,,,,,,,,,,,,,,,
BXJDHA00026626,18/11/2018,22,domingo,Snapchat,74,38,37,12,"$1,63",0,,,,,,,,,,,,,,,
BXJDHA00008126,30/09/2018,06,domingo,Snapchat,11803,6614,2045,283,"$38,35",8,,,,,,,,,,,,,,,
BXJDHA00020764,31/10/2018,10,quarta-feira,Snapchat,533262,430535,356476,52655,"$7.135,75",1000,,,,,,,,,,,,,,,
BXJDHA00011500,04/11/2018,04,domingo,Snapchat,2849,1721,896,137,"$18,56",3,,,,,,,,,,,,,,,
BXJDHA00017498,22/09/2018,05,sábado,Snapchat,72712,56670,47740,6698,"$907,29",181,,,,,,,,,,,,,,,
BXJDHA00005841,16/09/2018,08,domingo,Snapchat,294517,239383,201530,27135,"$3.675,60",923,,,,,,,,,,,,,,,
BXJDHA00017481,22/09/2018,03,sábado,Snapchat,125203,98988,83296,11403,"$1.544,28",388,,,,,,,,,,,,,,,
BXJDHA00013429,11/11/2018,00,domingo,Snapchat,14140,8373,4568,405,"$54,85",6,,,,,,,,,,,,,,,
BXJDHA00010001,15/10/2018,18,segunda-feira,Facebook,451108,266049,215135,21115,"$2.858,60",253,,,,,,,,,,,,,,,
BXJDHA00015002,24/11/2018,09,sábado,Snapchat,309146,250091,207431,33670,"$4.556,25",909,,,,,,,,,,,,,,,
BXJDHA00010515,14/10/2018,00,domingo,Facebook,300916,202699,166588,15063,"$2.038,33",512,,,,,,,,,,,,,,,
BXJDHA00016967,19/09/2018,17,quarta-feira,Snapchat,50124,19257,8487,655,"$88,63",8,,,,,,,,,,,,,,,
BXJDHA00012820,06/11/2018,05,terça-feira,Snapchat,3163,1681,852,91,"$12,31",2,,,,,,,,,,,,,,,
BXJDHA00006646,21/09/2018,03,sexta-feira,Snapchat,148465,123004,104107,14162,"$1.916,12",269,,,,,,,,,,,,,,,
BXJDHA00007604,02/10/2018,06,terça-feira,Snapchat,8470,5104,2558,357,"$48,30",10,,,,,,,,,,,,,,,
BXJDHA00020027,22/10/2018,09,segunda-feira,Snapchat,10927,6985,2880,333,"$45,05",4,,,,,,,,,,,,,,,
BXJDHA00017207,25/09/2018,12,terça-feira,Snapchat,49103,21769,7802,610,"$82,51",7,,,,,,,,,,,,,,,
BXJDHA00004359,08/09/2018,13,sábado,Snapchat,30080,13880,3256,243,"$32,87",8,,,,,,,,,,,,,,,
BXJDHA00007008,28/09/2018,06,sexta-feira,Snapchat,120450,93715,79833,10859,"$1.468,40",337,,,,,,,,,,,,,,,
BXJDHA00018733,12/10/2018,00,sexta-feira,Snapchat,655280,518054,438382,59291,"$8.017,33",889,,,,,,,,,,,,,,,
BXJDHA00014643,23/11/2018,08,sexta-feira,Snapchat,401882,317109,267319,35002,"$4.731,86",1190,,,,,,,,,,,,,,,
BXJDHA00007867,01/10/2018,04,segunda-feira,Snapchat,4113,2650,771,55,"$7,44",1,,,,,,,,,,,,,,,
BXJDHA00016509,27/09/2018,09,quinta-feira,Snapchat,546734,442809,374267,48541,"$6.560,02",1650,,,,,,,,,,,,,,,
BXJDHA00004777,13/09/2018,13,quinta-feira,Snapchat,80714,33251,11790,846,"$114,32",13,,,,,,,,,,,,,,,
BXJDHA00022664,12/11/2018,13,segunda-feira,Snapchat,8918,5047,2545,330,"$44,59",9,,,,,,,,,,,,,,,
BXJDHA00015953,19/09/2018,05,quarta-feira,Snapchat,3388,1964,840,132,"$17,84",2,,,,,,,,,,,,,,,
BXJDHA00011688,08/11/2018,08,quinta-feira,Snapchat,386028,322988,267650,32872,"$4.440,95",1019,,,,,,,,,,,,,,,
BXJDHA00006250,17/09/2018,03,segunda-feira,Snapchat,2018,1396,632,89,"$12,02",2,,,,,,,,,,,,,,,
BXJDHA00024681,10/11/2018,02,sábado,Snapchat,236489,191578,157297,19895,"$2.686,89",676,,,,,,,,,,,,,,,
BXJDHA00021049,01/11/2018,01,quinta-feira,Snapchat,452671,341041,285946,35860,"$4.841,91",538,,,,,,,,,,,,,,,
BXJDHA00023483,19/11/2018,16,segunda-feira,Snapchat,17118,9218,5349,421,"$56,83",5,,,,,,,,,,,,,,,
BXJDHA00005081,11/09/2018,18,terça-feira,Snapchat,119738,37611,12282,1428,"$192,75",17,,,,,,,,,,,,,,,
BXJDHA00008302,05/10/2018,11,sexta-feira,Snapchat,632272,514070,434406,56459,"$7.620,45",1073,,,,,,,,,,,,,,,
BXJDHA00007462,02/10/2018,09,terça-feira,Snapchat,632780,487329,415505,61014,"$8.234,41",1159,,,,,,,,,,,,,,,
BXJDHA00012111,09/11/2018,03,sexta-feira,Snapchat,196810,159168,130474,15772,"$2.128,46",536,,,,,,,,,,,,,,,
BXJDHA00022002,29/10/2018,00,segunda-feira,Snapchat,544236,457904,377430,48828,"$6.588,26",1514,,,,,,,,,,,,,,,
BXJDHA00012693,06/11/2018,11,terça-feira,Snapchat,466732,365560,304395,48640,"$6.562,45",1654,,,,,,,,,,,,,,,
BXJDHA00005014,11/09/2018,19,terça-feira,Snapchat,140343,45630,15154,1389,"$187,34",26,,,,,,,,,,,,,,,
BXJDHA00021981,29/10/2018,13,segunda-feira,Snapchat,695277,535662,440526,58459,"$7.883,88",1988,,,,,,,,,,,,,,,
BXJDHA00002529,03/09/2018,12,segunda-feira,Snapchat,25302,12947,2794,244,"$32,91",8,,,,,,,,,,,,,,,
BXJDHA00022919,14/11/2018,12,quarta-feira,Snapchat,9449,5820,3382,461,"$62,17",6,,,,,,,,,,,,,,,
BXJDHA00017061,25/09/2018,08,terça-feira,Snapchat,388471,300603,253332,33171,"$4.472,65",1128,,,,,,,,,,,,,,,
BXJDHA00018539,11/10/2018,00,quinta-feira,Snapchat,707737,552966,470047,62853,"$8.472,51",754,,,,,,,,,,,,,,,
BXJDHA00005799,16/09/2018,00,domingo,Snapchat,410482,347697,297479,41740,"$5.625,56",1419,,,,,,,,,,,,,,,
BXJDHA00003380,06/09/2018,00,quinta-feira,Snapchat,520869,451808,388450,58637,"$7.902,36",1583,,,,,,,,,,,,,,,
BXJDHA00010317,18/10/2018,05,quinta-feira,Facebook,26043,19731,16797,2262,"$304,77",77,,,,,,,,,,,,,,,
BXJDHA00004787,13/09/2018,01,quinta-feira,Snapchat,333558,280887,238672,31595,"$4.256,73",379,,,,,,,,,,,,,,,
BXJDHA00019735,26/10/2018,08,sexta-feira,Snapchat,386406,314592,259973,29697,"$4.000,63",445,,,,,,,,,,,,,,,
BXJDHA00007283,03/10/2018,01,quarta-feira,Snapchat,403409,316820,268348,34441,"$4.639,35",413,,,,,,,,,,,,,,,
BXJDHA00010185,18/10/2018,02,quinta-feira,Facebook,77531,58778,49147,5148,"$693,42",175,,,,,,,,,,,,,,,
BXJDHA00016394,24/09/2018,10,segunda-feira,Snapchat,44915,21631,8241,716,"$96,41",19,,,,,,,,,,,,,,,
BXJDHA00014230,21/11/2018,14,quarta-feira,Snapchat,11367,5084,2478,276,"$37,15",5,,,,,,,,,,,,,,,
BXJDHA00024997,29/09/2018,14,sábado,Snapchat,35161,17051,6648,710,"$95,58",11,,,,,,,,,,,,,,,
BXJDHA00011109,27/10/2018,03,sábado,Snapchat,155275,119679,99258,12876,"$1.733,11",438,,,,,,,,,,,,,,,
BXJDHA00009815,23/09/2018,04,domingo,Snapchat,1726,1148,490,57,"$7,67",1,,,,,,,,,,,,,,,
BXJDHA00010503,14/10/2018,08,domingo,Snapchat,295980,215486,180202,25443,"$3.423,95",865,,,,,,,,,,,,,,,
BXJDHA00005681,14/09/2018,00,sexta-feira,Snapchat,19865,9152,3162,390,"$52,48",5,,,,,,,,,,,,,,,
BXJDHA00017686,04/10/2018,02,quinta-feira,Snapchat,249840,206850,172434,23171,"$3.117,92",440,,,,,,,,,,,,,,,
BXJDHA00017791,04/10/2018,04,quinta-feira,Snapchat,2540,1653,676,77,"$10,36",1,,,,,,,,,,,,,,,
BXJDHA00009487,09/10/2018,03,terça-feira,Snapchat,5460,3120,994,83,"$11,17",1,,,,,,,,,,,,,,,
BXJDHA00015092,24/11/2018,10,sábado,Snapchat,9536,6150,2123,282,"$37,93",8,,,,,,,,,,,,,,,
BXJDHA00003521,06/09/2018,11,quinta-feira,Snapchat,48498,27537,6804,491,"$66,05",6,,,,,,,,,,,,,,,
BXJDHA00014299,18/11/2018,00,domingo,Snapchat,542778,443750,376044,52311,"$7.036,00",785,,,,,,,,,,,,,,,
BXJDHA00021783,02/11/2018,03,sexta-feira,Snapchat,3845,2483,1288,118,"$15,87",4,,,,,,,,,,,,,,,
BXJDHA00005827,16/09/2018,07,domingo,Snapchat,223657,185261,155177,20348,"$2.736,17",305,,,,,,,,,,,,,,,
BXJDHA00010978,27/10/2018,07,sábado,Snapchat,207061,156227,130388,16609,"$2.233,32",316,,,,,,,,,,,,,,,
BXJDHA00015405,21/11/2018,05,quarta-feira,Snapchat,1273,755,419,48,"$6,45",2,,,,,,,,,,,,,,,
BXJDHA00008953,08/10/2018,00,segunda-feira,Snapchat,30762,19900,6978,488,"$65,61",7,,,,,,,,,,,,,,,
BXJDHA00022666,12/11/2018,17,segunda-feira,Snapchat,18204,9530,4920,511,"$68,70",10,,,,,,,,,,,,,,,
BXJDHA00010099,16/10/2018,12,terça-feira,Snapchat,11407,6455,3372,402,"$54,04",6,,,,,,,,,,,,,,,
BXJDHA00018994,24/10/2018,12,quarta-feira,Snapchat,625336,493314,408705,58881,"$7.913,21",1119,,,,,,,,,,,,,,,
BXJDHA00017479,22/09/2018,04,sábado,Snapchat,83795,65770,55627,7946,"$1.067,73",119,,,,,,,,,,,,,,,
BXJDHA00002909,04/09/2018,02,terça-feira,Facebook,80341,53707,47278,4194,"$563,51",50,,,,,,,,,,,,,,,
BXJDHA00012150,09/11/2018,02,sexta-feira,Snapchat,306615,252461,208467,24825,"$3.335,47",770,,,,,,,,,,,,,,,
BXJDHA00006748,21/09/2018,10,sexta-feira,Snapchat,49058,22760,10250,1048,"$140,80",20,,,,,,,,,,,,,,,
BXJDHA00027029,11/09/2018,23,terça-feira,Facebook,29,15,9,1,"$0,13",0,,,,,,,,,,,,,,,
BXJDHA00004564,08/09/2018,19,sábado,Snapchat,71079,32474,6082,409,"$54,92",8,,,,,,,,,,,,,,,
BXJDHA00022013,29/10/2018,02,segunda-feira,Snapchat,224710,184328,150788,19529,"$2.621,13",234,,,,,,,,,,,,,,,
BXJDHA00017210,25/09/2018,09,terça-feira,Snapchat,44937,22541,8528,648,"$86,96",17,,,,,,,,,,,,,,,
BXJDHA00005055,12/09/2018,07,quarta-feira,Snapchat,173356,140152,115983,15572,"$2.089,44",529,,,,,,,,,,,,,,,
BXJDHA00013366,11/11/2018,13,domingo,Snapchat,17181,11546,3887,463,"$62,12",9,,,,,,,,,,,,,,,
BXJDHA00023593,23/09/2018,03,domingo,Snapchat,5324,2993,1011,124,"$16,64",2,,,,,,,,,,,,,,,
BXJDHA00003329,04/09/2018,05,terça-feira,Snapchat,2030,1206,497,54,"$7,24",1,,,,,,,,,,,,,,,
BXJDHA00012472,03/11/2018,08,sábado,Snapchat,278581,193274,163097,22036,"$2.956,22",419,,,,,,,,,,,,,,,
BXJDHA00015038,24/11/2018,07,sábado,Snapchat,8152,4981,2577,354,"$47,48",10,,,,,,,,,,,,,,,
BXJDHA00012745,06/11/2018,10,terça-feira,Snapchat,471486,355392,298745,44811,"$6.010,64",672,,,,,,,,,,,,,,,
BXJDHA00021721,02/11/2018,04,sexta-feira,Snapchat,150415,98346,81337,10766,"$1.444,01",161,,,,,,,,,,,,,,,
BXJDHA00013032,16/11/2018,09,sexta-feira,Snapchat,576359,460380,390770,48725,"$6.535,30",1510,,,,,,,,,,,,,,,
BXJDHA00010481,14/10/2018,04,domingo,Snapchat,102660,76305,62486,9359,"$1.255,03",112,,,,,,,,,,,,,,,
BXJDHA00007128,03/10/2018,03,quarta-feira,Snapchat,164756,124523,104301,14152,"$1.897,45",439,,,,,,,,,,,,,,,
BXJDHA00006227,17/09/2018,00,segunda-feira,Snapchat,10877,7610,2501,245,"$32,85",3,,,,,,,,,,,,,,,
BXJDHA00002648,02/09/2018,08,domingo,Snapchat,265091,220588,185548,26243,"$3.518,17",709,,,,,,,,,,,,,,,
